epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.5561959743499756,0.5600676536560059,1.423421859741211,0.001,0.5,0.5597826242446899,2.8507282733917236
1,0.6311239004135132,0.67202228307724,0.8378862142562866,0.001,0.4375,0.5792838335037231,4.219805717468262
2,0.729106605052948,0.7880958914756775,0.6227892637252808,0.001,0.5625,0.8017578125,1.2607156038284302
3,0.7060518860816956,0.8038672804832458,0.5734003782272339,0.001,0.6875,0.727301836013794,0.971458911895752
4,0.7752161622047424,0.856930673122406,0.4731271266937256,0.001,0.4749999940395355,0.6390476226806641,1.6360492706298828
5,0.8242074847221375,0.8862922787666321,0.430806040763855,0.001,0.6625000238418579,0.697570264339447,1.3471999168395996
6,0.801152765750885,0.8603401184082031,0.5318474173545837,0.001,0.75,0.8260317444801331,0.6894871592521667
7,0.7925072312355042,0.864788830280304,0.4745802581310272,0.001,0.675000011920929,0.7417795658111572,0.9482323527336121
8,0.8097983002662659,0.8945403099060059,0.4126341938972473,0.001,0.637499988079071,0.6889386177062988,1.0464451313018799
9,0.85014408826828,0.9305649995803833,0.3445753753185272,0.001,0.612500011920929,0.6793619990348816,1.064239740371704
10,0.85014408826828,0.9326825141906738,0.3286852538585663,0.001,0.699999988079071,0.7541561126708984,0.7684623599052429
11,0.8616714477539062,0.9371629357337952,0.3218298852443695,0.001,0.75,0.8110896944999695,0.7957702875137329
12,0.8991354703903198,0.9513106346130371,0.28302207589149475,0.0003162278,0.800000011920929,0.884910523891449,0.5736454129219055
13,0.8962535858154297,0.9578637480735779,0.25151050090789795,0.0003162278,0.762499988079071,0.8539652228355408,0.6421570181846619
14,0.890489935874939,0.9614768624305725,0.2532731294631958,0.0003162278,0.7749999761581421,0.8593350052833557,0.5121268630027771
15,0.9481267929077148,0.9827172756195068,0.16650652885437012,0.0003162278,0.7250000238418579,0.8333333134651184,0.5811001658439636
16,0.9221901893615723,0.9758229851722717,0.19504855573177338,0.0003162278,0.699999988079071,0.888888955116272,1.0173431634902954
17,0.9221901893615723,0.977730393409729,0.1892332285642624,0.0003162278,0.699999988079071,0.8014184236526489,0.7653965950012207
18,0.8962535858154297,0.958716630935669,0.2576122283935547,0.0003162278,0.75,0.8228899240493774,0.6484496593475342
19,0.9193083643913269,0.9669122099876404,0.2263677418231964,0.0003162278,0.75,0.842391312122345,0.5369702577590942
20,0.9048991203308105,0.9751798510551453,0.20452113449573517,0.000100000005,0.7749999761581421,0.8564578294754028,0.6388705968856812
21,0.9481267929077148,0.9863604307174683,0.14930127561092377,0.000100000005,0.7875000238418579,0.9091796875,0.5137850046157837
22,0.9164265394210815,0.9797976613044739,0.1819869577884674,0.000100000005,0.7875000238418579,0.8834635019302368,0.4277138113975525
23,0.9481267929077148,0.9899475574493408,0.13643774390220642,0.000100000005,0.699999988079071,0.8117460012435913,0.7374799251556396
24,0.9048991203308105,0.9766181111335754,0.1970410943031311,0.000100000005,0.824999988079071,0.8834635019302368,0.48803848028182983
25,0.9308357238769531,0.9842686653137207,0.1588684618473053,0.000100000005,0.800000011920929,0.8759052157402039,0.4944709241390228
26,0.9135446548461914,0.9769815802574158,0.19402627646923065,0.000100000005,0.762499988079071,0.8388671875,0.5969284772872925
27,0.9279538989067078,0.982429027557373,0.17121446132659912,0.000100000005,0.762499988079071,0.8684720993041992,0.576235294342041
28,0.9221901893615723,0.9777133464813232,0.19088314473628998,3.1622778e-05,0.7875000238418579,0.8666666150093079,0.5488678216934204
29,0.9365994334220886,0.9831632971763611,0.1621098518371582,3.1622778e-05,0.800000011920929,0.8368794918060303,0.6278160810470581
30,0.9682996869087219,0.9916784763336182,0.11368683725595474,3.1622778e-05,0.7749999761581421,0.8772096037864685,0.502735435962677
31,0.9452449679374695,0.9873979687690735,0.14117155969142914,3.1622778e-05,0.8374999761581421,0.9059343338012695,0.43820351362228394
32,0.9596541523933411,0.992942214012146,0.11485158652067184,3.1622778e-05,0.824999988079071,0.8813668489456177,0.505179226398468
33,0.9711815714836121,0.9971648454666138,0.0906449481844902,1.0000001e-05,0.7875000238418579,0.8649259209632874,0.5759655833244324
34,0.9308357238769531,0.976896345615387,0.17788229882717133,1.0000001e-05,0.7875000238418579,0.89453125,0.44777998328208923
35,0.9423630833625793,0.9884822964668274,0.13606315851211548,1.0000001e-05,0.75,0.8407478928565979,0.6163764595985413
36,0.9337176084518433,0.9880856275558472,0.14592386782169342,1.0000001e-05,0.75,0.8366367816925049,0.6504527926445007
37,0.9711815714836121,0.9915158748626709,0.1140863299369812,1.0000001e-05,0.762499988079071,0.8555555939674377,0.5985874533653259
38,0.9711815714836121,0.9944316744804382,0.10617610812187195,3.1622778e-06,0.762499988079071,0.8465506434440613,0.5884966850280762
39,0.9452449679374695,0.9849383234977722,0.1479978859424591,3.1622778e-06,0.7875000238418579,0.9058671593666077,0.45303910970687866
40,0.9193083643913269,0.9857653379440308,0.14876848459243774,3.1622778e-06,0.7749999761581421,0.8414713144302368,0.6076194643974304
41,0.9567723274230957,0.9862244725227356,0.1403229832649231,3.1622778e-06,0.737500011920929,0.8059316873550415,0.6677983403205872
42,0.9625360369682312,0.9920279383659363,0.1272299438714981,3.1622778e-06,0.75,0.8156027793884277,0.6443048715591431
43,0.9308357238769531,0.9792647361755371,0.18117554485797882,1.0000001e-06,0.8500000238418579,0.890666663646698,0.42955484986305237
44,0.9423630833625793,0.9886184930801392,0.13977010548114777,1.0000001e-06,0.8125,0.8897058367729187,0.459825336933136
45,0.9279538989067078,0.9829292297363281,0.1620420664548874,1.0000001e-06,0.7250000238418579,0.7950766682624817,0.7946092486381531
46,0.9510086178779602,0.9928187727928162,0.11541140079498291,1.0000001e-06,0.7749999761581421,0.8248082399368286,0.6976516246795654
47,0.9423630833625793,0.9882211685180664,0.13571813702583313,1.0000001e-06,0.8125,0.945841372013092,0.29092007875442505
48,0.9371428489685059,0.9891343116760254,0.1412280648946762,1.0000001e-06,0.800000011920929,0.8607349395751953,0.5009441375732422
