epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.5677233338356018,0.602794349193573,4.286914825439453,0.001,0.4625000059604645,0.5065103769302368,6.496325492858887
1,0.7521613836288452,0.8159377574920654,3.835709571838379,0.001,0.699999988079071,0.85267573595047,3.8638432025909424
2,0.8069164156913757,0.8821781873703003,3.500093460083008,0.001,0.7250000238418579,0.8212890625,3.5685718059539795
3,0.801152765750885,0.9008707404136658,3.2490322589874268,0.001,0.675000011920929,0.8384913206100464,3.5370285511016846
4,0.8587896227836609,0.9205986857414246,3.0538759231567383,0.001,0.762499988079071,0.8727622032165527,3.423454999923706
5,0.8731988668441772,0.9380505084991455,2.8363375663757324,0.001,0.699999988079071,0.7511283159255981,3.4845328330993652
6,0.8155619502067566,0.8893284797668457,2.8217287063598633,0.001,0.7875000238418579,0.9146031141281128,2.784193515777588
7,0.9048991203308105,0.9685817956924438,2.4543821811676025,0.001,0.762499988079071,0.7851561903953552,2.95766019821167
8,0.8703169822692871,0.9402133822441101,2.4478588104248047,0.001,0.762499988079071,0.8723809123039246,2.612074613571167
9,0.8847262263298035,0.9533504247665405,2.3463709354400635,0.001,0.75,0.8881073594093323,2.883528709411621
10,0.8731988668441772,0.9435123205184937,2.335850238800049,0.001,0.6000000238418579,0.8085038661956787,3.24798583984375
11,0.910662829875946,0.9590305685997009,2.2051854133605957,0.001,0.762499988079071,0.8139384984970093,2.630171060562134
12,0.8962535858154297,0.9658163189888,2.086122989654541,0.001,0.762499988079071,0.8059895038604736,2.855855703353882
13,0.8962535858154297,0.965639054775238,2.045781373977661,0.001,0.7749999761581421,0.8727213144302368,2.613405704498291
14,0.8818444013595581,0.9631211161613464,2.019864797592163,0.0003162278,0.8374999761581421,0.8724425435066223,2.278926134109497
15,0.9567723274230957,0.9881872534751892,1.8242173194885254,0.0003162278,0.8374999761581421,0.873952329158783,2.263719081878662
16,0.9510086178779602,0.9907464385032654,1.7279011011123657,0.0003162278,0.800000011920929,0.8755759596824646,2.125913143157959
17,0.9337176084518433,0.985466480255127,1.6886589527130127,0.0003162278,0.7875000238418579,0.9282422065734863,2.0876851081848145
18,0.9596541523933411,0.9891602396965027,1.6070424318313599,0.0003162278,0.737500011920929,0.8755641579627991,2.0116209983825684
19,0.9596541523933411,0.9938139319419861,1.523621678352356,0.0003162278,0.8374999761581421,0.9085678458213806,1.8483482599258423
20,0.9423630833625793,0.9924377202987671,1.4908596277236938,0.0003162278,0.8500000238418579,0.8916666507720947,1.819494605064392
21,0.9538905024528503,0.9889966249465942,1.4613853693008423,0.0003162278,0.7749999761581421,0.8720180988311768,1.8757286071777344
22,0.9538905024528503,0.9884182810783386,1.4326800107955933,0.0003162278,0.8125,0.9140625,1.7359130382537842
23,0.9481267929077148,0.986343502998352,1.405025601387024,0.0003162278,0.800000011920929,0.8375651836395264,1.9020812511444092
24,0.9365994334220886,0.9881699681282043,1.3665878772735596,0.0003162278,0.8125,0.8844400644302368,1.6910375356674194
25,0.9654178619384766,0.9959155917167664,1.2993950843811035,0.0003162278,0.7875000238418579,0.8619792461395264,1.765545129776001
26,0.9625360369682312,0.9939963221549988,1.2865947484970093,0.0003162278,0.7875000238418579,0.8705243468284607,1.7764571905136108
27,0.9538905024528503,0.9913265705108643,1.276390552520752,0.0003162278,0.7749999761581421,0.9019091725349426,1.6482839584350586
28,0.9625360369682312,0.9933503270149231,1.2448917627334595,0.0003162278,0.8125,0.8583760261535645,1.7787389755249023
29,0.9538905024528503,0.9923298358917236,1.2456589937210083,0.0003162278,0.7749999761581421,0.875241756439209,1.803370714187622
30,0.9481267929077148,0.9883905053138733,1.2675950527191162,0.0003162278,0.7749999761581421,0.8954603672027588,1.7092046737670898
31,0.9308357238769531,0.9768537282943726,1.3137848377227783,0.0003162278,0.800000011920929,0.9000644683837891,1.6416692733764648
32,0.9657142758369446,0.9932643175125122,1.2552917003631592,0.0003162278,0.7875000238418579,0.861328125,1.8521289825439453
33,0.9337176084518433,0.9819165468215942,1.3155887126922607,0.0003162278,0.800000011920929,0.9182941913604736,1.5646573305130005
34,0.9221901893615723,0.9800664782524109,1.3325549364089966,0.0003162278,0.800000011920929,0.8841270208358765,1.6843063831329346
35,0.9279538989067078,0.9755442142486572,1.3647902011871338,0.0003162278,0.5249999761581421,0.7333760261535645,4.1428327560424805
36,0.9538905024528503,0.9910374283790588,1.2680821418762207,0.0003162278,0.824999988079071,0.9326172471046448,1.4839000701904297
37,0.9423630833625793,0.9893877506256104,1.2527769804000854,0.0003162278,0.7875000238418579,0.85999995470047,1.7004626989364624
38,0.9365994334220886,0.9861873388290405,1.2579662799835205,0.0003162278,0.800000011920929,0.8785166144371033,1.67782461643219
39,0.9365994334220886,0.9846768975257874,1.2639007568359375,0.0003162278,0.7875000238418579,0.8723404407501221,1.657899260520935
40,0.9221901893615723,0.9835605025291443,1.2585463523864746,0.0003162278,0.762499988079071,0.8281250596046448,1.8234691619873047
41,0.9596541523933411,0.9926870465278625,1.191369652748108,0.0003162278,0.800000011920929,0.9293477535247803,1.4797468185424805
42,0.9164265394210815,0.9691270589828491,1.2993903160095215,0.0003162278,0.7250000238418579,0.8189597725868225,1.9132276773452759
43,0.939481258392334,0.9894364476203918,1.2171928882598877,0.0003162278,0.7749999761581421,0.878465473651886,1.714223861694336
44,0.9596541523933411,0.9905439019203186,1.1899363994598389,0.0003162278,0.824999988079071,0.8861091732978821,1.6037734746932983
45,0.9481267929077148,0.9876159429550171,1.1868493556976318,0.0003162278,0.800000011920929,0.8352380990982056,1.73393976688385
46,0.9538905024528503,0.9849076867103577,1.1679608821868896,0.0003162278,0.875,0.9187979102134705,1.4187166690826416
47,0.9337176084518433,0.9842286109924316,1.1732097864151,0.0003162278,0.7749999761581421,0.8512369394302368,1.6516523361206055
48,0.9538905024528503,0.9927929639816284,1.1280245780944824,0.0003162278,0.6499999761581421,0.7962604761123657,2.0547127723693848
49,0.9510086178779602,0.986944854259491,1.1473052501678467,0.0003162278,0.75,0.8382353186607361,1.7476974725723267
50,0.9452449679374695,0.9851776957511902,1.166766881942749,0.0003162278,0.762499988079071,0.8491296172142029,1.6151306629180908
51,0.9279538989067078,0.985950231552124,1.1726853847503662,0.0003162278,0.7749999761581421,0.8682866096496582,1.606950044631958
52,0.9654178619384766,0.9933393597602844,1.1079106330871582,0.000100000005,0.6875,0.8204383850097656,1.8353030681610107
53,0.9654178619384766,0.9944690465927124,1.0622105598449707,0.000100000005,0.75,0.8236622214317322,1.7010633945465088
54,0.9769452214241028,0.9950835108757019,1.0251456499099731,0.000100000005,0.7875000238418579,0.8475063443183899,1.5640716552734375
55,0.9913544654846191,0.9987051486968994,0.9587137699127197,0.000100000005,0.8374999761581421,0.878465473651886,1.4242141246795654
56,0.9682996869087219,0.994598925113678,0.97513747215271,0.000100000005,0.824999988079071,0.8695652484893799,1.4336398839950562
57,0.9654178619384766,0.9952211380004883,0.9530776143074036,3.1622778e-05,0.7875000238418579,0.8841145634651184,1.3350508213043213
58,0.9769452214241028,0.9983391165733337,0.9158890843391418,3.1622778e-05,0.75,0.8626692891120911,1.5241634845733643
59,0.9971181750297546,1.0000001192092896,0.8740598559379578,3.1622778e-05,0.762499988079071,0.8487851619720459,1.5718917846679688
60,0.9884726405143738,0.9990847706794739,0.8834095597267151,3.1622778e-05,0.8125,0.8922526836395264,1.3071479797363281
61,0.9884726405143738,0.998556911945343,0.8780928254127502,3.1622778e-05,0.7749999761581421,0.8791559934616089,1.3764111995697021
62,0.9740633964538574,0.9972619414329529,0.8829337954521179,3.1622778e-05,0.7749999761581421,0.8753197193145752,1.390820860862732
63,0.9827089309692383,0.9994388222694397,0.8573786020278931,3.1622778e-05,0.8125,0.9074791073799133,1.245361566543579
64,0.9798271059989929,0.9989095330238342,0.8466326594352722,3.1622778e-05,0.7875000238418579,0.8549323081970215,1.3688156604766846
65,0.9798271059989929,0.9991481304168701,0.8317538499832153,3.1622778e-05,0.8500000238418579,0.8984374403953552,1.2834112644195557
66,0.9711815714836121,0.9962754249572754,0.855029284954071,3.1622778e-05,0.800000011920929,0.9126370549201965,1.190433144569397
67,0.9682996869087219,0.9923840761184692,0.8545848727226257,3.1622778e-05,0.8374999761581421,0.9326984882354736,1.221387267112732
68,0.9913544654846191,0.995535135269165,0.8036902546882629,3.1622778e-05,0.824999988079071,0.9229539036750793,1.1382229328155518
69,0.9913544654846191,0.9998634457588196,0.781057596206665,3.1622778e-05,0.7749999761581421,0.8323662281036377,1.53164803981781
70,0.9798271059989929,0.998378336429596,0.7996599078178406,3.1622778e-05,0.8374999761581421,0.8834635615348816,1.245741367340088
71,0.9884726405143738,0.999303936958313,0.7749953866004944,3.1622778e-05,0.8125,0.8602941632270813,1.4353318214416504
72,0.9855907559394836,0.9991525411605835,0.7657372951507568,3.1622778e-05,0.8125,0.9022383093833923,1.1425023078918457
73,0.9855907559394836,0.9969331622123718,0.7857657074928284,3.1622778e-05,0.7875000238418579,0.8588007688522339,1.3907779455184937
74,0.9884726405143738,0.9997099041938782,0.7487518787384033,1.0000001e-05,0.824999988079071,0.9205729365348816,1.1110284328460693
75,0.9827089309692383,0.9991412162780762,0.7538474202156067,1.0000001e-05,0.7749999761581421,0.8561197519302368,1.3836519718170166
76,0.9971181750297546,0.9998300075531006,0.7333512306213379,1.0000001e-05,0.75,0.851386308670044,1.2826881408691406
77,0.9827089309692383,0.998401403427124,0.7586982250213623,1.0000001e-05,0.800000011920929,0.8510638475418091,1.406846046447754
78,0.9827089309692383,0.9990116357803345,0.7492109537124634,1.0000001e-05,0.762499988079071,0.8558995127677917,1.345328688621521
79,0.9827089309692383,0.999320924282074,0.7397980690002441,1.0000001e-05,0.762499988079071,0.8599744439125061,1.3792766332626343
