epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.6217765212059021,0.6818960309028625,1.4112176895141602,0.001,0.6499999761581421,0.7698259353637695,2.4204399585723877
1,0.7994269132614136,0.8752762675285339,0.48128244280815125,0.001,0.6499999761581421,0.7822265625,1.1953694820404053
2,0.862464189529419,0.9372482895851135,0.31606313586235046,0.001,0.8125,0.8708440065383911,0.5885010957717896
3,0.8853868246078491,0.9431040287017822,0.29660287499427795,0.001,0.762499988079071,0.8756510019302368,0.7283462285995483
4,0.8911174535751343,0.953492283821106,0.2707253396511078,0.001,0.7250000238418579,0.8512369990348816,0.6141725778579712
5,0.8997134566307068,0.9646733999252319,0.23795394599437714,0.001,0.75,0.814635694026947,0.6371853947639465
6,0.9005681872367859,0.9684752225875854,0.22344069182872772,0.001,0.7749999761581421,0.8455882668495178,0.5886205434799194
7,0.9484240412712097,0.9905876517295837,0.13347072899341583,0.001,0.800000011920929,0.8758730292320251,0.494614839553833
8,0.8968481421470642,0.9679027199745178,0.22535349428653717,0.001,0.75,0.8482539653778076,0.5753357410430908
9,0.9369627237319946,0.9890579581260681,0.1419612020254135,0.001,0.75,0.8452685475349426,0.6273298859596252
10,0.9455587267875671,0.986761748790741,0.1435239017009735,0.001,0.800000011920929,0.8911110162734985,0.4692927896976471
11,0.9512894153594971,0.9909563660621643,0.12241929769515991,0.001,0.8374999761581421,0.8860676288604736,0.5467467308044434
12,0.9369627237319946,0.9807810187339783,0.16281823813915253,0.001,0.800000011920929,0.8565442562103271,0.6032794117927551
13,0.9426934123039246,0.9821476340293884,0.1618344485759735,0.001,0.862500011920929,0.894996702671051,0.46972551941871643
14,0.9312320947647095,0.9786934852600098,0.1829328089952469,0.001,0.8125,0.9160633087158203,0.5619763135910034
15,0.9119318127632141,0.9747194647789001,0.19862104952335358,0.001,0.7749999761581421,0.8696510195732117,0.6734100580215454
16,0.9570200443267822,0.9918144941329956,0.11379197984933853,0.0003162278,0.7749999761581421,0.8890665173530579,0.49936097860336304
